000000,110000,110000,110000,110000,110000,110000,210000,311000,321000,311001,311001,321001,311002,311002,311002,311002,321002,311003,311003,311003,311003,311003,321003,311004,311004,321004,351004,351004,351004,351004,351004,351004,351004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,
000000,110000,110000,110000,110000,110000,210000,311000,311000,321000,311001,311001,311001,311001,321001,311002,321002,311003,311003,321003,311004,311004,321004,351004,351004,351004,351004,351004,351004,351004,351004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,
000000,110000,110000,110000,110000,210000,321000,311001,311001,311001,311001,311001,311001,311001,311001,321001,311002,311002,311002,321002,311003,311003,321003,311004,311004,321004,351004,351004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,
000000,110000,210000,311000,321000,311001,311001,311001,311001,311001,311001,321001,311002,311002,321002,311003,311003,311003,321003,311004,311004,311004,311004,321004,351004,351004,351004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,
000000,110000,110000,110000,110000,110000,220000,311001,311001,311001,311001,311001,311001,311001,311001,321001,311002,311002,311002,311002,311002,321002,311003,311003,311003,311003,311003,311003,410003,410003,420003,430103,430103,430103,430103,430103,430103,430103,430103,430103,430103,430103,430103,430103,430103,430103,430103,430103,430103,430103,430103,430103,440003,
000000,110000,110000,110000,210000,311000,321000,311001,311001,311001,311001,321001,311002,311002,311002,311002,311002,311002,321002,311003,311003,311003,311003,311003,321003,311004,311004,311004,311004,311004,311004,410004,410004,420004,430104,430104,430104,430104,430104,430104,430104,430104,430104,430104,430104,430104,430104,430104,430104,430104,430104,430104,430104,430104,430104,430104,430104,430104,430104,430104,430104,
000000,110000,110000,120000,130100,130100,130100,230100,130110,130110,130110,230110,130120,230120,130130,130130,130130,130130,130130,130130,130130,230130,130140,130140,130140,130140,130140,130140,130140,230140,530140,530140,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,
000000,110000,110000,110000,210000,311000,321000,311001,311001,321001,311002,321002,311003,311003,311003,311003,311003,311003,311003,311003,321003,311004,311004,311004,311004,321004,351004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,450004,
000000,110000,110000,110000,110000,120000,230100,130110,130110,130110,230110,130120,130120,230120,130130,130130,230130,130140,130140,230140,530140,530140,530140,530140,530140,530140,530140,530140,530140,530140,530140,530140,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,
000000,110000,120000,230100,130110,130110,230110,130120,130120,230120,130130,130130,230130,130140,130140,130140,230140,530140,530140,530140,530140,530140,530140,530140,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,540040,
