000000
110000
120000
230100
130110
230110
130120
230120
130130
230130
130140
140040
240040
341040
130100
140020
240020
341020
210000
321000
311001
321001
311002
321002
430102
140030
240030
341030
440030
311000
311003
420003
430103
440003
440020
220000
321003
410004
420004
430104
311004
321004
351004
450004
410003
430101
410002
420002
440002
440004
341010
440010
230140
530140
540040
440040
140010
240010
